district,year,week_of_outbreak,dengue_cases,malaria_cases,deaths,temp_c,rainfall,humidity,lai,population,pop_density,urban_percent,Latitude,Longitude,mon,season_code,dengue_lag_1,malaria_lag_1,temp_lag_1,rainfall_lag_1,humidity_lag_1,dengue_lag_2,malaria_lag_2,temp_lag_2,rainfall_lag_2,humidity_lag_2,dengue_lag_3,malaria_lag_3,temp_lag_3,rainfall_lag_3,humidity_lag_3,risk_index,dengue_trend,malaria_trend,dengue_risk,malaria_risk
Gadchiroli,2021,3rd week,0,2,1.0,0.5472552015616007,0.0,0.3684092300646191,0.3896728947997905,1072942,0.02105900773047367,0.0,19.75907035,80.16228073,1,0,16.35947690038354,0.011604729112946466,0.5201524263815807,0.1698875281623698,0.4948500873479228,0.01081317928268568,28.559334735760224,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.0,4.019879758572132,0.55268943361086,0.2710162824133413,0.3174620456936678,0.016414686417663967,-16.0,2.0,0,1
Gadchiroli,2021,4th week,0,2,1.0,0.6336422474085143,0.005804196071656491,0.2790571964974238,0.4200998612179309,1072942,0.0038856482593242325,0.0024298600890821746,19.75907035,80.16228073,1,0,17.208139008941536,0.0,0.5201524263815807,0.1698875281623698,0.4948500873479228,0.0,25.382203044550295,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.0,3.985285937907092,0.55268943361086,0.2710162824133413,0.3174620456936678,0.0,-16.0,2.0,0,1
Gadchiroli,2021,4th week,0,2,1.0,0.478847619524886,0.0,0.343568315668663,0.38007226718914033,1072942,0.0,0.0,19.75907035,80.16228073,1,0,15.294449200062564,0.003812872233961911,0.5201524263815807,0.1698875281623698,0.4948500873479228,0.003401165554780492,29.80003953799314,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.00822456765538836,4.159300550858994,0.55268943361086,0.2710162824133413,0.3174620456936678,0.032827646087728334,-16.0,2.0,0,1
Gadchiroli,2021,43th week,0,10,1.0,0.5663111486584631,0.008241563510292028,0.33037475757631407,0.9013314430497161,1072942,0.0,0.006861989691162183,19.75907035,80.16228073,10,3,3.7759102881053583,0.0,0.5092701165312474,0.0905865393325044,0.4305128830797143,0.0,1.961619235052386,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,15.80825037124504,0.0,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.0229423495741791,-4.0,10.0,0,1
Gadchiroli,2021,44th week,0,10,1.0,0.48217177653161786,0.01490659660573114,0.31007362323328724,0.7399808685294419,1072942,0.0,0.006811519182443341,19.75907035,80.16228073,10,3,3.8586902229172564,0.0,0.5092701165312474,0.0905865393325044,0.4305128830797143,0.0,2.067284071716092,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,17.95766195249528,0.0020025816485879605,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.009721092707595358,-4.0,10.0,0,1
Gadchiroli,2021,43th week,0,10,1.0,0.5849820349938664,0.006979392374268617,0.3136478424612966,0.8726370356478719,1072942,0.0,0.0,19.75907035,80.16228073,10,3,3.79793821396749,0.0007298008462864592,0.5092701165312474,0.0905865393325044,0.4305128830797143,0.0,1.971215051104803,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,16.018206898201125,0.016329196631749913,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.019412772597288408,-4.0,10.0,0,1
Gadchiroli,2021,43th week,0,1,1.0,0.568872175988979,0.0,0.34506931001825863,0.8391195403339559,1072942,0.0,0.0,19.75907035,80.16228073,11,3,0.004707909618480128,10.819335070975743,0.536157116424091,0.0017716687381853,0.3299734014564048,4.123559339251005,0.0,0.5092701165312474,0.0905865393325044,0.435728681416051,0.009323873408364079,1.9899378777161159,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,0.0013663341679776113,0.0,-9.0,0,1
Gadchiroli,2021,44th week,0,1,1.0,0.5005159829567755,0.00205202974347183,0.32137273281113393,0.9174202390588062,1072942,0.0,0.009818508260704253,19.75907035,80.16228073,11,3,0.0,9.528530021281387,0.536157116424091,0.0017716687381853,0.3299734014564048,3.9542950477026504,0.0,0.5092701165312474,0.0905865393325044,0.435728681416051,0.0,1.9058427665552553,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,0.0004340175707850981,0.0,-9.0,0,1
Gadchiroli,2021,44th week,0,1,1.0,0.5467464288693532,0.0,0.3259134194735663,0.9035833544978877,1072942,0.004708244732145614,0.0005721070406812341,19.75907035,80.16228073,11,3,0.012779651083442924,10.228744772369224,0.536157116424091,0.0017716687381853,0.3299734014564048,4.0225959977878665,0.02449675348957592,0.5092701165312474,0.0905865393325044,0.435728681416051,0.00760392523975069,1.9647909981605438,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,0.017245925757668118,0.0,-9.0,0,1
Gadchiroli,2021,5th week,0,10,1.0,0.5566102534111705,0.011234827906689029,0.34013888159983535,0.4410422890270186,1072942,0.0,0.002790846683738387,19.75907035,80.16228073,1,0,0.0,0.9742119908545772,0.5063754968582372,8.465650029022489e-06,0.3500758375739929,0.006417883811760428,9.336417787281434,0.536157116424091,0.0017716687381853,0.336110017218468,3.74837697003955,0.0,0.5092701165312474,0.0905865393325044,0.435728681416051,0.0,0.0,9.0,0,1
Gadchiroli,2021,5th week,0,10,1.0,0.49047268087003804,0.007572328360118905,0.2969740991543353,0.46491171483994675,1072942,0.0,0.005873981449801594,19.75907035,80.16228073,1,0,0.0009057849132209476,1.0570913360915377,0.5063754968582372,8.465650029022489e-06,0.3500758375739929,0.010812819637375865,10.781510053777486,0.536157116424091,0.0017716687381853,0.336110017218468,4.195938323468095,0.0074755185273230286,0.5092701165312474,0.0905865393325044,0.435728681416051,0.0,0.0,9.0,0,1
Gadchiroli,2021,4th week,0,10,1.0,0.5397549472006192,0.000664408985911387,0.271463823122105,0.4040952347832378,1072942,0.0,0.0,19.75907035,80.16228073,1,0,0.0,1.0150497852679137,0.5063754968582372,8.465650029022489e-06,0.3500758375739929,0.0,9.45596466271136,0.536157116424091,0.0017716687381853,0.336110017218468,3.6745555199479623,0.012917276425006948,0.5092701165312474,0.0905865393325044,0.435728681416051,0.009149343780165242,0.0,9.0,0,1
Gadchiroli,2022,22th week,0,310,1.0,0.7813398557826995,0.010141059699948163,0.18785074490555395,0.3106675917601263,1072942,0.0,0.01994519222339936,19.75907035,80.16228073,5,1,0.002762873107173727,9.007377456527108,0.5619229086353842,0.0,0.3095768453809619,0.0,0.9514709370328569,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0,9.61023786722737,0.536157116424091,0.0017716687381853,0.336110017218468,2.9847281650798117e-05,0.0,300.0,0,1
Gadchiroli,2022,23th week,0,310,1.0,0.8164030702326202,0.029406602297308154,0.16097995351494016,0.28683829454242504,1072942,0.0,0.010729165359824551,19.75907035,80.16228073,5,1,0.0,9.873103365292254,0.5619229086353842,0.0,0.3095768453809619,0.01432534929104022,0.9432978002527126,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0,9.537520748391438,0.536157116424091,0.0017716687381853,0.336110017218468,0.0,0.0,300.0,0,1
Gadchiroli,2022,21th week,0,310,1.0,0.7488751399788098,0.0,0.17245126317017975,0.2837977858644773,1072942,0.008133944162715656,0.004675566231420269,19.75907035,80.16228073,5,1,0.0,9.880323617930294,0.5619229086353842,0.0,0.3095768453809619,0.013780082349319578,1.0178934816326093,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0,10.115482346962233,0.536157116424091,0.0017716687381853,0.336110017218468,0.010945441444780494,0.0,300.0,0,1
Gadchiroli,2022,3rd week,0,7,2.0,0.4714646897024066,0.008524541717336836,0.34760487733676465,0.2285615510100194,1072942,0.0,0.0009856652810781984,19.75907035,80.16228073,1,0,0.0,327.6197441368849,0.7462992814690006,0.0021816216774224,0.1771639080230754,0.007822295342864742,11.066784244325486,0.5619229086353842,0.0,0.3159002683948215,0.0,1.0619406313514919,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.014964571669448565,0.0,-303.0,0,1
Gadchiroli,2022,3rd week,0,7,2.0,0.5373314034904929,0.004808417429603281,0.383142829560177,0.22128121450102178,1072942,0.004193529833323615,0.0,19.75907035,80.16228073,1,0,0.0,265.6410140648809,0.7462992814690006,0.0021816216774224,0.1771639080230754,0.005738822150866156,9.920094117338598,0.5619229086353842,0.0,0.3159002683948215,0.0,0.9676277536518015,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.015506206321960064,0.0,-303.0,0,1
Gadchiroli,2022,2nd week,0,7,2.0,0.5412209423948767,0.00741220987306239,0.312478313941596,0.2550725810301023,1072942,0.0006198019297445136,0.0,19.75907035,80.16228073,1,0,0.0020458511921690814,303.8345344898281,0.7462992814690006,0.0021816216774224,0.1771639080230754,0.015536286049330507,10.014427279615246,0.5619229086353842,0.0,0.3159002683948215,0.0,1.0893928468363345,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0,0.0,-303.0,0,1
Gadchiroli,2022,6th week,0,1,1.0,0.5347035156011989,0.006890908688170697,0.36022844891289274,0.23184996523331383,1072942,0.0,0.015478602634101593,19.75907035,80.16228073,2,0,0.0005546621231008979,6.820687264767956,0.501905320975972,0.0018619617113781,0.3550235296545875,0.0,316.3871338924321,0.7462992814690006,0.0021816216774224,0.1847000699345514,0.012414069603330764,10.342595286755145,0.5619229086353842,0.0,0.3159002683948215,0.03462717402159291,0.0,-6.0,0,1
Gadchiroli,2022,7th week,0,1,1.0,0.5095832409028801,0.0,0.3666611489475083,0.24895678508905716,1072942,0.004932786751158743,0.0026830135008959304,19.75907035,80.16228073,2,0,0.0,7.156342031944938,0.501905320975972,0.0018619617113781,0.3550235296545875,0.0,303.5645572175121,0.7462992814690006,0.0021816216774224,0.1847000699345514,0.0029149875097939423,9.855732007940688,0.5619229086353842,0.0,0.3159002683948215,0.012997606047591106,0.0,-6.0,0,1
Gadchiroli,2022,6th week,0,1,1.0,0.5262250228532214,0.0,0.33213154446417537,0.26405178098409404,1072942,0.0,0.0,19.75907035,80.16228073,2,0,0.000447590782967916,7.026062134954962,0.501905320975972,0.0018619617113781,0.3550235296545875,0.0,316.3427675726253,0.7462992814690006,0.0021816216774224,0.1847000699345514,0.0,10.853960482785743,0.5619229086353842,0.0,0.3159002683948215,0.0018998978400793015,0.0,-6.0,0,1
Raigad,2013,23th week,0,30,0.0,0.9504671758590679,0.008209384369972964,0.15151018570541278,0.2244486668473657,2635394,0.23344339546996482,0.3338648380685205,18.4928092,73.13807095,5,1,23.419867070113117,0.004792022595661557,0.760882310949556,0.0001729010004713,0.1647029910790736,26.984209226508657,0.005038015145148265,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.004270878778173431,51.09316830240107,0.326249450866554,0.3679059138989827,0.8183361512956056,0.22781224277329037,-22.0,30.0,0,1
Raigad,2013,23th week,0,30,0.0,0.7942669687180999,0.0,0.14733251428088714,0.21122050199872017,2635394,0.27156664851253376,0.3578472511628706,18.4928092,73.13807095,5,1,22.197762166237744,0.0008051176409063309,0.760882310949556,0.0001729010004713,0.1647029910790736,26.654823674002945,0.004051379428371852,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.0,49.02251451634144,0.326249450866554,0.3679059138989827,0.8183361512956056,0.25051165445280676,-22.0,30.0,0,1
Raigad,2013,23th week,0,30,0.0,0.8688851424230205,0.0027434119862697545,0.14186735347613544,0.23745384715635182,2635394,0.27304554613082777,0.43867153223133937,18.4928092,73.13807095,5,1,21.95840664285283,0.005471377435206195,0.760882310949556,0.0001729010004713,0.1647029910790736,26.852359488292645,0.0,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.0037518377767366967,48.977281967120355,0.326249450866554,0.3679059138989827,0.8183361512956056,0.221140724230002,-22.0,30.0,0,1
Raigad,2013,29th week,0,34,0.0,0.7940139269153047,0.32157120958379,0.33132432962412817,0.028688816274297223,2635394,0.24790353349824432,0.4293788685819413,18.4928092,73.13807095,7,2,0.0,29.610727623775194,0.7818408350899031,0.0013736493336051,0.150519563611147,22.91406037855979,0.0,0.760882310949556,0.0001729010004713,0.1723532795931271,27.06492264717325,0.009097981488942811,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.2282598365500882,0.0,4.0,0,1
Raigad,2013,29th week,0,34,0.0,0.8453572602983707,0.28341737031707,0.35737115081401677,0.015374997397474732,2635394,0.29581397954684896,0.35414043290737074,18.4928092,73.13807095,7,2,0.0,34.24530469135718,0.7818408350899031,0.0013736493336051,0.150519563611147,23.36237736351223,0.0004557893044302803,0.760882310949556,0.0001729010004713,0.1723532795931271,27.681658242249735,0.0,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.26669792852997454,0.0,4.0,0,1
Raigad,2013,29th week,0,34,0.0,0.7871620094245945,0.31524015291036117,0.3231919945719252,0.04208881641173285,2635394,0.24959825670665753,0.41359350601571165,18.4928092,73.13807095,7,2,0.0,28.895524361253315,0.7818408350899031,0.0013736493336051,0.150519563611147,21.939693968828426,0.0,0.760882310949556,0.0001729010004713,0.1723532795931271,28.397071421863238,0.0032270333936354296,0.8059504628549764,8.091835632686495e-06,0.1396529239521137,0.2700845403700529,0.0,4.0,0,1
Raigad,2021,45th week,0,19,0.0,0.6336053777473124,0.03051449854768793,0.36703295128769486,0.6597224755547797,2635394,0.27967415103822924,0.39823930218872267,18.4928092,73.13807095,11,3,19.536649138561497,0.00434589976582338,0.555327569332153,0.2832351568261007,0.5725069703129039,14.993047118270182,0.0,0.6302213097321143,0.1193409398547068,0.3743337535869566,22.437947184465834,0.0008630103863071984,0.8410523227921034,6.472946120467085e-05,0.1143509216552671,0.2621013801532318,-18.0,19.0,0,1
Raigad,2021,47th week,0,19,0.0,0.579405412929964,0.023325717806412995,0.3533375452851823,0.6385751571035938,2635394,0.2748833086460767,0.36682759798430653,18.4928092,73.13807095,11,3,17.50287812116953,0.0,0.555327569332153,0.2832351568261007,0.5725069703129039,12.811149395282692,0.008472848927557862,0.6302213097321143,0.1193409398547068,0.3743337535869566,23.391125688834325,0.0,0.8410523227921034,6.472946120467085e-05,0.1143509216552671,0.2798833662695042,-18.0,19.0,0,1
Raigad,2021,46th week,0,19,0.0,0.5002587645750862,0.026800255369725412,0.3521064064648144,0.6715334335828196,2635394,0.24479105684193797,0.4131061741755546,18.4928092,73.13807095,11,3,18.453774710135754,0.009594638763548496,0.555327569332153,0.2832351568261007,0.5725069703129039,15.569438439476674,0.014814087235757332,0.6302213097321143,0.1193409398547068,0.3743337535869566,22.774685088055463,0.0,0.8410523227921034,6.472946120467085e-05,0.1143509216552671,0.2583294629517358,-18.0,19.0,0,1
Sindhudurg,2017,2nd week,0,2,1.0,0.6065735281003182,0.005585165637981729,0.33761832515453666,0.48770177937573356,849651,0.08326729691695887,0.14577268692339052,16.1357193,73.6522086,1,0,23.531806106995784,0.005490233590758556,0.6965557682786983,0.0036342599407955,0.214748276038684,5.055873926976353,0.0031466155822428305,0.7016561640065305,0.0084399143059005,0.2225957859765836,10.054966961050154,0.0,0.602960573945421,1.090790408508432e-05,0.2862696973384243,0.06794475970215944,0.0,0.0,0,1
Sindhudurg,2017,1st week,0,2,1.0,0.6266976706157535,0.0,0.26488076934375715,0.5865106402328715,849651,0.10056928361125472,0.13131049553825797,16.1357193,73.6522086,1,0,22.990542818012027,0.0,0.6965557682786983,0.0036342599407955,0.214748276038684,5.118517372213123,0.014846320980558736,0.7016561640065305,0.0084399143059005,0.2225957859765836,9.843373175401343,0.013874608023333413,0.602960573945421,1.090790408508432e-05,0.2862696973384243,0.07701497764301493,0.0,0.0,0,1
Sindhudurg,2017,2nd week,0,2,1.0,0.5780454779275627,0.015693546096294947,0.30265691092472297,0.47497763263997567,849651,0.049289817416768675,0.1463031518791772,16.1357193,73.6522086,1,0,24.98229027059827,0.009509860783958926,0.6965557682786983,0.0036342599407955,0.214748276038684,4.904872588158642,0.010584098940739733,0.7016561640065305,0.0084399143059005,0.2225957859765836,9.634067293816212,0.011708093690482507,0.602960573945421,1.090790408508432e-05,0.2862696973384243,0.11486454243336194,0.0,0.0,0,1
Sindhudurg,2017,24th week,0,93,0.0,0.5908743228866362,0.08124299791282298,0.34102156765215225,0.44779245203731455,849651,0.0859122965899821,0.1381684596175034,16.1357193,73.6522086,6,2,0.0,1.8287926171798339,0.5861791024273482,1.5892096036230915e-05,0.2919097797471178,24.749276171120194,0.006919256728851354,0.6965557682786983,0.0036342599407955,0.2219402115781427,5.102160750763166,0.0,0.7016561640065305,0.0084399143059005,0.2225957859765836,0.0784434860484636,0.0,91.0,0,1
Sindhudurg,2017,23th week,0,93,0.0,0.5570407499808245,0.080062670358538,0.348918170673975,0.5489260492196182,849651,0.08143953758293797,0.1325802520507415,16.1357193,73.6522086,6,2,0.0,2.0336050975975963,0.5861791024273482,1.5892096036230915e-05,0.2919097797471178,22.542851262308808,0.0,0.6965557682786983,0.0036342599407955,0.2219402115781427,4.72467767525547,0.01005629391372626,0.7016561640065305,0.0084399143059005,0.2225957859765836,0.1096893691521958,0.0,91.0,0,1
Sindhudurg,2017,23th week,0,93,0.0,0.5829980931087106,0.09528204920714729,0.3458719600388231,0.5076902761027277,849651,0.09114419800407496,0.09277055311862951,16.1357193,73.6522086,6,2,0.0,1.9145122409711108,0.5861791024273482,1.5892096036230915e-05,0.2919097797471178,24.261885870161407,0.0,0.6965557682786983,0.0036342599407955,0.2219402115781427,5.156635342026158,0.0,0.7016561640065305,0.0084399143059005,0.2225957859765836,0.08792739076943834,0.0,91.0,0,1
Sindhudurg,2017,35th week,0,11,0.0,0.4821978947829482,0.27213966354475866,0.5100057889472237,0.3694325192621576,849651,0.09715254841454404,0.15099811759834525,16.1357193,73.6522086,8,2,0.002698862033936375,90.84952932468981,0.589037082792082,0.082034911768036,0.3645733576575209,0.0054890695410741335,1.9404794577690037,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,22.341376925245946,0.0005432220560170422,0.6965557682786983,0.0036342599407955,0.2219402115781427,0.07709553316663662,0.0,-82.0,0,1
Sindhudurg,2017,35th week,0,11,0.0,0.48039281107156917,0.2820720595936051,0.7196461990556202,0.3899335032270616,849651,0.0908254351367685,0.10534626579034445,16.1357193,73.6522086,8,2,0.0,83.71428471054061,0.589037082792082,0.082034911768036,0.3645733576575209,0.0,1.9704727530586439,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,22.29850117395095,0.01456711238747189,0.6965557682786983,0.0036342599407955,0.2219402115781427,0.10047242716532258,0.0,-82.0,0,1
Sindhudurg,2017,36th week,0,11,0.0,0.43782275895216505,0.25745127478586255,0.593753463057914,0.40386500377024864,849651,0.07483784290337206,0.1567743308672417,16.1357193,73.6522086,8,2,0.0,94.6014160598808,0.589037082792082,0.082034911768036,0.3645733576575209,0.010876734674779627,1.9168907281702217,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,25.213523535210264,0.0038790152126382516,0.6965557682786983,0.0036342599407955,0.2219402115781427,0.13466744856376556,0.0,-82.0,0,1
Sindhudurg,2017,37th week,0,5,0.0,0.5184834425888505,0.17680459221646525,0.4913921550485543,0.2557166082437558,849651,0.08045579171925102,0.14435196873779713,16.1357193,73.6522086,9,2,0.012691212718722556,11.225257403534094,0.466290488738518,0.2829182342395815,0.6371217132782079,0.0,93.50631125956708,0.589037082792082,0.082034911768036,0.3703930805722674,0.0,1.9848872325181364,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,0.10241839227094893,0.0,-6.0,0,1
Sindhudurg,2017,38th week,0,5,0.0,0.5798989563028266,0.18799038007857596,0.47751058177689887,0.34616110305787434,849651,0.08991313837218477,0.1346349553507333,16.1357193,73.6522086,9,2,0.0,10.817421240540705,0.466290488738518,0.2829182342395815,0.6371217132782079,0.005857277470546438,90.48626769852311,0.589037082792082,0.082034911768036,0.3703930805722674,0.020777978922140422,1.9737948916010666,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,0.07999158033669315,0.0,-6.0,0,1
Sindhudurg,2017,38th week,0,5,0.0,0.5672920900621812,0.2008388304012338,0.4961920226974565,0.3118313242773332,849651,0.09893870661659077,0.1349843422598659,16.1357193,73.6522086,9,2,0.004579614437386433,11.62792155089349,0.466290488738518,0.2829182342395815,0.6371217132782079,0.0008464048388829525,96.60632811612577,0.589037082792082,0.082034911768036,0.3703930805722674,0.0,1.9412968113259923,0.5861791024273482,1.5892096036230915e-05,0.2983950112528696,0.12869745058463214,0.0,-6.0,0,1
Sindhudurg,2017,3rd week,0,1,1.0,0.601266190937056,0.01223210705160777,0.3529949854091164,0.4008171113734002,849651,0.07394800679090191,0.15432819201382422,16.1357193,73.6522086,1,0,0.0,5.196382910016686,0.5475597237982696,0.1847639651506704,0.488428977828006,0.0,10.792724060528265,0.466290488738518,0.2829182342395815,0.6404452300144805,0.0,93.83505704613195,0.589037082792082,0.082034911768036,0.3703930805722674,0.0660988136212178,0.0,-4.0,0,1
Sindhudurg,2017,2nd week,0,1,1.0,0.6035488264405812,0.0,0.34239567350831923,0.4187668163275258,849651,0.07512307100483784,0.15584035788493364,16.1357193,73.6522086,1,0,0.0,4.961929931656894,0.5475597237982696,0.1847639651506704,0.488428977828006,0.0,10.633653305308364,0.466290488738518,0.2829182342395815,0.6404452300144805,0.004467731312028188,98.29280025828824,0.589037082792082,0.082034911768036,0.3703930805722674,0.1068211458566497,0.0,-4.0,0,1
Sindhudurg,2017,3rd week,0,1,1.0,0.5739673436440772,0.012100047117510835,0.31985453872333836,0.4584341584909374,849651,0.05824999654020727,0.1455645634050205,16.1357193,73.6522086,1,0,0.013865245866386258,5.298266522752337,0.5475597237982696,0.1847639651506704,0.488428977828006,0.0,10.423674599147525,0.466290488738518,0.2829182342395815,0.6404452300144805,0.0030838004012128804,93.54913683382898,0.589037082792082,0.082034911768036,0.3703930805722674,0.10063144558302836,0.0,-4.0,0,1
Sindhudurg,2019,27th week,0,1,1.0,0.48248984399149475,0.43558046470534517,0.3038841817457416,0.1315920744991273,849651,0.08254762359046956,0.1374945811080468,16.1357193,73.6522086,7,2,6.1262553817202665,0.016709774109083208,0.5199765506668282,0.0085810733630766,0.3479738793176612,0.0015330484680473513,0.9909339974968667,0.5576139536239398,1.3574446778947749e-05,0.3190247702705996,0.0,5.038271373899949,0.5475597237982696,0.1847639651506704,0.4931143362972059,0.07722317861608653,-6.0,1.0,0,1
Sindhudurg,2019,28th week,0,1,1.0,0.5626199291662032,0.4506638290452145,0.27326833165400655,0.1271846795579638,849651,0.08465857636516219,0.1274064445952861,16.1357193,73.6522086,7,2,5.872355337411325,0.0,0.5199765506668282,0.0085810733630766,0.3479738793176612,0.013383341791386507,0.868163238860696,0.5576139536239398,1.3574446778947749e-05,0.3190247702705996,0.0,4.945562381614053,0.5475597237982696,0.1847639651506704,0.4931143362972059,0.06633900897640149,-6.0,1.0,0,1
Sindhudurg,2019,27th week,0,1,1.0,0.554145338631838,0.428110394616178,0.2519769030561498,0.1280213820183253,849651,0.09236843968661627,0.12800867802477553,16.1357193,73.6522086,7,2,5.465705125327877,0.009147685698664873,0.5199765506668282,0.0085810733630766,0.3479738793176612,0.0,0.8395004400954778,0.5576139536239398,1.3574446778947749e-05,0.3190247702705996,0.005511543923431517,4.753831535285753,0.5475597237982696,0.1847639651506704,0.4931143362972059,0.0823824080943885,-6.0,1.0,0,1
Sindhudurg,2021,47th week,0,4,0.0,0.45081620485961194,0.09658203374000379,0.49826024402641633,0.1424475843244184,849651,0.07410646799914475,0.14782471188488636,16.1357193,73.6522086,11,3,59.29612414091662,0.01164243521924015,0.461014217295932,0.2077570652030513,0.572470755854376,7.53228608069845,0.0,0.5199765506668282,0.7285363056151337,0.3174620456936678,0.009474240299082008,0.9649675893318629,0.5199765506668282,0.4731553037635485,0.3174620456936678,0.07938286258658839,-62.0,4.0,0,1
Sindhudurg,2021,47th week,0,4,0.0,0.5018796317323814,0.0665079181106609,0.4317078351552838,0.12389403577074977,849651,0.05351610997163769,0.166804513058232,16.1357193,73.6522086,11,3,57.9014712716041,0.002960717498042631,0.461014217295932,0.2077570652030513,0.572470755854376,7.858810608123817,0.0,0.5199765506668282,0.7285363056151337,0.3174620456936678,0.002828500873957137,0.9297807786605758,0.5199765506668282,0.4731553037635485,0.3174620456936678,0.07761397464102834,-62.0,4.0,0,1
Sindhudurg,2021,49th week,0,4,0.0,0.5145545274492096,0.08233314066213455,0.37253076326688733,0.1316768809784734,849651,0.06509883424174115,0.14074250689393195,16.1357193,73.6522086,11,3,63.083680142537645,0.0,0.461014217295932,0.2077570652030513,0.572470755854376,7.289418931436615,0.004266045125879464,0.5199765506668282,0.7285363056151337,0.3174620456936678,0.0,1.0133903783369576,0.5199765506668282,0.4731553037635485,0.3174620456936678,0.10013586522824565,-62.0,4.0,0,1
Wardha,2015,37th week,0,23,0.0,0.6420938040881128,0.03433276686124904,0.28640599064590033,0.5541456479483198,1300774,0.11322163044073832,0.30386584255831184,20.82562315,78.6131455,9,2,52.61752490952225,0.0,0.539498755004395,0.3429560767319232,0.6384712186422633,18.029404087649677,0.011562748645472474,0.5557672586190348,0.1683680657958115,0.4723809260267183,12.137641781941577,0.002843510297910027,0.5740143640246435,0.0508645565278116,0.3530970899240772,0.11529841281782423,-51.0,23.0,0,1
Wardha,2015,37th week,0,23,0.0,0.7445512803813544,0.05098090930334788,0.31355945794302426,0.5450310857516338,1300774,0.11338767450070004,0.30539544802971735,20.82562315,78.6131455,9,2,50.35377327547118,0.0,0.539498755004395,0.3429560767319232,0.6384712186422633,17.85966014883857,0.0,0.5557672586190348,0.1683680657958115,0.4723809260267183,11.890184894355146,0.0013273704989124955,0.5740143640246435,0.0508645565278116,0.3530970899240772,0.09106113483592351,-51.0,23.0,0,1
Wardha,2015,38th week,0,23,0.0,0.68825575084927,0.0429883625422191,0.3186598002155408,0.6062865552402686,1300774,0.09790890087535681,0.2788436332795472,20.82562315,78.6131455,9,2,55.68883683349251,0.010638609825440794,0.539498755004395,0.3429560767319232,0.6384712186422633,18.513321696763423,0.0040756372108257995,0.5557672586190348,0.1683680657958115,0.4723809260267183,12.335941775692906,0.0,0.5740143640246435,0.0508645565278116,0.3530970899240772,0.09099056952518399,-51.0,23.0,0,1
Nashik,2013,27th week,0,25,0.0,0.768348858233891,0.1758385919779757,0.31518746390757213,0.039300883559592034,6107187,0.2642750860595152,0.4916664460556811,20.0112475,73.7902364,6,2,20.55923772166451,0.0,0.5895500506955152,0.0126694860112284,0.3009842058111074,22.06492598835926,0.0,0.6138795275009232,5.233437003753368e-05,0.2784206335029018,14.234475575993557,0.0,0.869089844451253,0.0011277546563231,0.0950600615444208,0.28733275026916316,-22.0,25.0,0,2
Nashik,2013,25th week,0,25,0.0,0.6845496723086488,0.14088966475509243,0.37017511197120356,0.04041553288111096,6107187,0.2968812946979311,0.43325424476368585,20.0112475,73.7902364,6,2,22.273192488349157,0.0028334515984035865,0.5895500506955152,0.0126694860112284,0.3009842058111074,21.191561931460722,0.0,0.6138795275009232,5.233437003753368e-05,0.2784206335029018,17.571740879857444,0.0,0.869089844451253,0.0011277546563231,0.0950600615444208,0.3438228406211533,-22.0,25.0,0,2
Nashik,2013,25th week,0,25,0.0,0.7306614568852846,0.16796819032910645,0.33815428059514835,0.008879331071390328,6107187,0.29116545013407413,0.45772140476865647,20.0112475,73.7902364,6,2,21.963406337040826,0.0004159775030058657,0.5895500506955152,0.0126694860112284,0.3009842058111074,19.661956623651374,0.001198866578994838,0.6138795275009232,5.233437003753368e-05,0.2784206335029018,15.893157304545268,0.0,0.869089844451253,0.0011277546563231,0.0950600615444208,0.28356808812063755,-22.0,25.0,0,2
