district,year,week_of_outbreak,dengue_cases,malaria_cases,deaths,temp_c,rainfall,humidity,lai,population,pop_density,urban_percent,Latitude,Longitude,mon,season_code,dengue_lag_1,malaria_lag_1,temp_lag_1,rainfall_lag_1,humidity_lag_1,dengue_lag_2,malaria_lag_2,temp_lag_2,rainfall_lag_2,humidity_lag_2,dengue_lag_3,malaria_lag_3,temp_lag_3,rainfall_lag_3,humidity_lag_3,risk_index,malaria_trend,malaria_risk_binary
Beed,2021,41st week,6,0,0.0,0.5521520228123331,0.0726228086698231,0.3881804585252925,0.5161290322580645,2585049,0.1768518518518518,0.0846286701208981,18.9918442,75.909784,10,3,16.0,0.0,0.6044262078329569,0.0058875138118843,0.2839595765721833,10.0,0.0,0.7307635947981289,0.0059594268498144,0.1993324040915005,6.0,0.0,0.6211344007344782,2.1773442538583896e-05,0.273153034160158,0.1773104015779137,0.0,0
Bhandara,2014,47th week,77,0,7.0,0.6111507173409378,0.0553687835286732,0.3300151835210158,0.3870967741935484,1200334,0.2,0.0967184801381693,21.12304765,79.79390882,8,2,31.0,0.0,0.7670379609659068,0.0002468637181109,0.1602832358635522,69.0,0.0,0.982925400825041,1.1705374797267776e-05,0.0118318677646635,18.0,0.0,0.9640187614891084,0.0009470639182985,0.0263322524768093,0.1950979094574562,0.0,0
Chandrapur,2014,10th week,6,81,2.0,0.5468276599536626,0.0003081767127582,0.3261076278333481,0.4193548387096774,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,11,3,57.0,0.0,0.5612194057763732,0.019275350131516,0.3276559881484964,110.0,0.0,0.8123992405282121,0.0118848323829043,0.1457197142432993,50.0,0.0,0.8930089416576411,0.0078627629606062,0.0838655716924537,0.1052554078850314,0.0,0
Chandrapur,2014,38th week,203,0,0.0,0.5508524906433784,0.0180481183455628,0.3393793933657739,0.4516129032258065,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,8,2,6.0,81.0,0.5396306617904597,0.0003081767127582,0.3261076278333481,57.0,0.0,0.5612194057763732,0.019275350131516,0.333813828553079,110.0,0.0,0.8123992405282121,0.0118848323829043,0.1457197142432993,0.107023986959932,-81.0,0
Chandrapur,2015,32nd week,157,0,0.0,0.7016908750668326,0.0805561711842546,0.2878387679801348,0.4516129032258065,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,7,2,203.0,0.0,0.5436025202163302,0.0180481183455628,0.3393793933657739,6.0,81.0,0.5396306617904597,0.0003081767127582,0.3322796493052733,57.0,0.0,0.5612194057763732,0.019275350131516,0.333813828553079,0.1095124785027824,0.0,0
Chandrapur,2015,36th week,0,88,1.0,0.5658527891641423,0.2072650929854626,0.5010291204637642,0.4516129032258065,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,8,2,157.0,0.0,0.6924556656785217,0.0805561711842546,0.2878387679801348,203.0,0.0,0.5436025202163302,0.0180481183455628,0.345429861863931,6.0,81.0,0.5396306617904597,0.0003081767127582,0.3322796493052733,0.1266529490543332,88.0,1
Chandrapur,2015,9th week,0,51,1.0,0.6668151844590982,0.0002894877085003,0.2397768658822527,0.4516129032258065,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,2,0,0.0,88.0,0.5584053943403278,0.2072650929854626,0.5010291204637642,157.0,0.0,0.6924556656785217,0.0805561711842546,0.294361284923556,203.0,0.0,0.5436025202163302,0.0180481183455628,0.345429861863931,0.1019667863463378,-37.0,0
Chandrapur,2016,25th week,0,28,1.0,0.892591931028337,0.0225182574683084,0.0976209208154032,0.1935483870967742,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,5,1,0.0,51.0,0.6580389867478219,0.0002894877085003,0.2397768658822527,0.0,88.0,0.5584053943403278,0.2072650929854626,0.5055990771950766,157.0,0.0,0.6924556656785217,0.0805561711842546,0.294361284923556,0.0981366493558629,-23.0,0
Chandrapur,2018,29th week,112,0,0.0,0.9141864195330596,0.4529598897234971,0.1882459347597485,0.1451612903225806,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,7,2,0.0,28.0,0.8808442032549377,0.0225182574683084,0.0976209208154032,0.0,51.0,0.6580389867478219,0.0002894877085003,0.2467395704639105,0.0,88.0,0.5584053943403278,0.2072650929854626,0.5055990771950766,0.112021978914747,-28.0,0
Chandrapur,2019,34th week,0,83,0.0,0.5101586170023172,0.1904481786125179,0.5257671871389887,0.1451612903225806,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,8,2,112.0,0.0,0.9021544788247896,0.4529598897234971,0.1882459347597485,0.0,28.0,0.8808442032549377,0.0225182574683084,0.1058855982068933,0.0,51.0,0.6580389867478219,0.0002894877085003,0.2467395704639105,0.1263974296348452,83.0,1
Chandrapur,2019,51st week,34,10,3.0,0.5373559369987524,0.017620468877047,0.3486984859997702,0.1451612903225806,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,12,0,0.0,83.0,0.5034442334800593,0.1904481786125179,0.5257671871389887,112.0,0.0,0.9021544788247896,0.4529598897234971,0.1956805989991982,0.0,28.0,0.8808442032549377,0.0225182574683084,0.1058855982068933,0.1073483861809069,-73.0,0
Chandrapur,2020,18th week,0,35,2.0,0.8010307119942965,0.0010752521656781,0.1439442340104452,0.2258064516129032,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,4,1,34.0,10.0,0.5302835996340078,0.017620468877047,0.3486984859997702,0.0,83.0,0.5034442334800593,0.1904481786125179,0.5301105737457535,112.0,0.0,0.9021544788247896,0.4529598897234971,0.1956805989991982,0.0983736371258671,25.0,1
Chandrapur,2020,21st week,5,0,0.0,0.7549456424879702,0.0009433497712258,0.1769755918149365,0.2258064516129032,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,5,1,0.0,35.0,0.7904880548006562,0.0010752521656781,0.1439442340104452,34.0,10.0,0.5302835996340078,0.017620468877047,0.3546636031240114,0.0,83.0,0.5034442334800593,0.1904481786125179,0.5301105737457535,0.0996220081189371,-35.0,0
Chandrapur,2020,4th week,0,23,1.0,0.4967920156834787,0.0006702904937018,0.3624310696082178,0.2258064516129032,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,1,0,5.0,0.0,0.745009527693111,0.0009433497712258,0.1769755918149365,0.0,35.0,0.7904880548006562,0.0010752521656781,0.1517846470898594,34.0,10.0,0.5302835996340078,0.017620468877047,0.3546636031240114,0.1066643120986579,23.0,1
Chandrapur,2021,29th week,58,0,1.0,0.6322402423810367,0.1449443499255989,0.3964777667822461,0.2258064516129032,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,7,2,0.0,23.0,0.4902535548735944,0.0006702904937018,0.3624310696082178,5.0,0.0,0.745009527693111,0.0009433497712258,0.1845134784701968,0.0,35.0,0.7904880548006562,0.0010752521656781,0.1517846470898594,0.1182341467341251,-23.0,0
Chandrapur,2021,33rd week,0,7,3.0,0.4549099982177865,0.0297508133122809,0.4190612780357776,0.3225806451612903,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,8,2,58.0,0.0,0.6239190980857668,0.1449443499255989,0.3964777667822461,0.0,23.0,0.4902535548735944,0.0006702904937018,0.3682704132344984,5.0,0.0,0.745009527693111,0.0009433497712258,0.1845134784701968,0.1108914234754167,7.0,1
Chandrapur,2021,40th week,7,9,0.0,0.6144181072892537,0.109121436684139,0.2982953941621633,0.5483870967741935,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,8,2,0.0,7.0,0.4489227619066727,0.0297508133122809,0.4190612780357776,58.0,0.0,0.6239190980857668,0.1449443499255989,0.4020052847302948,0.0,23.0,0.4902535548735944,0.0006702904937018,0.3682704132344984,0.1064083118606883,2.0,1
Chandrapur,2022,21st week,0,13,1.0,0.8332962038852255,0.0015113577923277,0.1211313018932238,0.5483870967741935,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,5,1,7.0,9.0,0.606331526610482,0.109121436684139,0.2982953941621633,0.0,7.0,0.4489227619066727,0.0297508133122809,0.4243819589247865,58.0,0.0,0.6239190980857668,0.1449443499255989,0.4020052847302948,0.097536023505593,4.0,1
Chandrapur,2022,23rd week,0,3,1.0,0.7614507217964709,0.0015527216130431,0.1728514674573823,0.1612903225806451,2204307,0.1064814814814814,0.3143350604490501,20.0967555,79.50454752,6,2,0.0,13.0,0.8223288887913365,0.0015113577923277,0.1211313018932238,7.0,9.0,0.606331526610482,0.109121436684139,0.3047221413298978,0.0,7.0,0.4489227619066727,0.0297508133122809,0.4243819589247865,0.0995083621907707,-10.0,0
Dhule,2012,42nd week,10,0,0.0,0.676171805382285,0.0056420612857593,0.2379241198042483,0.4193548387096774,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,10,3,0.0,24.0,0.6230397195120033,0.002084981703364,0.2669258749537951,0.0,13.0,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.0,53.0,0.681606332524705,0.0052417024313154,0.2341892974984482,0.1812564591565596,0.0,0
Dhule,2012,44th week,31,0,0.0,0.7387274995544467,0.0014890324751354,0.1891395085271865,0.2903225806451612,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,10,3,10.0,0.0,0.6672724617723473,0.0056420612857593,0.2379241198042483,0.0,24.0,0.6230397195120033,0.002084981703364,0.2736399281575002,0.0,13.0,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.1791031183109355,0.0,0
Dhule,2012,45th week,23,0,0.0,0.6519188513633933,3.0199574280278534e-05,0.2502563318597036,0.1935483870967742,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,11,3,31.0,0.0,0.7290048376506006,0.0014890324751354,0.1891395085271865,10.0,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.0,24.0,0.6230397195120033,0.002084981703364,0.2736399281575002,0.1813264362177547,0.0,0
Dhule,2012,49th week,26,0,0.0,0.6888255212974513,4.029719192502022e-06,0.2236834526932163,0.1612903225806451,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,11,3,23.0,0.0,0.6433387097220266,3.0199574280278534e-05,0.2502563318597036,31.0,0.0,0.7290048376506006,0.0014890324751354,0.1965659887350205,10.0,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.1803127343302721,0.0,0
Dhule,2012,51st week,12,0,0.0,0.6728747103903044,1.499494148502453e-05,0.2351677551420041,0.1612903225806451,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,12,0,26.0,0.0,0.6797596375198,4.029719192502022e-06,0.2236834526932163,23.0,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,31.0,0.0,0.7290048376506006,0.0014890324751354,0.1965659887350205,0.1807508128078775,0.0,0
Dhule,2013,24th week,35,0,1.0,0.7149646542505789,0.1311874490997029,0.3244323137647868,0.064516129032258,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,6,2,12.0,0.0,0.6640187610494189,1.499494148502453e-05,0.2351677551420041,26.0,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,23.0,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,0.1934902916447176,0.0,0
Dhule,2014,16th week,112,0,3.0,0.9501425770807344,0.00084784302098,0.0364724925045476,0.1290322580645161,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,4,1,35.0,0.0,0.70555474381585,0.1311874490997029,0.3244323137647868,12.0,0.0,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,26.0,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,0.1732442273593632,0.0,0
Dhule,2014,17th week,14,0,0.0,0.9851185171983604,8.733375319019966e-05,0.0106192650686927,0.1290322580645161,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,4,1,112.0,0.0,0.9376374042761796,0.00084784302098,0.0364724925045476,35.0,0.0,0.70555474381585,0.1311874490997029,0.3306196790435726,12.0,0.0,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,0.1722056377245717,0.0,0
Dhule,2014,45th week,0,12,1.0,0.6725628230261981,0.0004246176503431,0.2357654171535042,0.2580645161290322,2050862,0.1925925925925926,0.3661485319516407,21.13170235,74.48990147,10,3,14.0,0.0,0.9721530132964282,8.733375319019966e-05,0.0106192650686927,112.0,0.0,0.9376374042761796,0.00084784302098,0.0452972139447567,35.0,0.0,0.70555474381585,0.1311874490997029,0.3306196790435726,0.1808027387479992,12.0,1
Gadchiroli,2013,20th week,0,42,0.0,0.8202637675993577,0.0023820991122224,0.1312997995168949,0.1935483870967742,1072942,0.0,0.0,19.75907035,80.16228073,4,1,12.0,0.0,0.8094679771500329,0.0023820991122224,0.1312997995168949,7.0,0.0,0.8977575859559686,0.0071786457771486,0.0798180008226412,0.0,40.0,0.5636816657829137,2.082644606786604e-05,0.3146487706637479,0.0003229213947956,0.0,0
Gadchiroli,2013,34th week,13,0,1.0,0.8202637675993577,0.2186459456741384,0.3111530588476034,0.1612903225806451,1072942,0.0,0.0,19.75907035,80.16228073,8,2,0.0,42.0,0.8094679771500329,0.0023820991122224,0.1312997995168949,12.0,0.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,7.0,0.0,0.8977575859559686,0.0071786457771486,0.0798180008226412,0.0213531493984414,-42.0,0
Gadchiroli,2013,38th week,0,12,1.0,0.5564961682409553,0.1766887437985129,0.4798945265633517,0.4193548387096774,1072942,0.0,0.0,19.75907035,80.16228073,9,2,13.0,0.0,0.8094679771500329,0.2186459456741384,0.3111530588476034,0.0,42.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,12.0,0.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,0.0260086203988557,12.0,1
Gadchiroli,2014,24th week,0,60,3.0,0.8196696979148108,0.0056990293960785,0.1347499856933959,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,6,2,0.0,12.0,0.5491719193158022,0.1766887437985129,0.4798945265633517,13.0,0.0,0.8094679771500329,0.2186459456741384,0.3174620456936678,0.0,42.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,0.0006904877424261,48.0,1
Gadchiroli,2014,26th week,0,11,1.0,0.8762549768312241,0.0138141762241095,0.1014406603197074,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,6,2,0.0,60.0,0.8088817262331556,0.0056990293960785,0.1347499856933959,0.0,12.0,0.5491719193158022,0.1766887437985129,0.4846580500610223,13.0,0.0,0.8094679771500329,0.2186459456741384,0.3174620456936678,0.0,-49.0,0
Gadchiroli,2014,2nd week,0,14,1.0,0.4404740687934422,1.055901064850406e-05,0.4023424780582776,0.4193548387096774,1072942,0.0,0.0,19.75907035,80.16228073,12,0,0.0,11.0,0.8647222656671875,0.0138141762241095,0.1014406603197074,0.0,60.0,0.8088817262331556,0.0056990293960785,0.1426746067270396,0.0,12.0,0.5491719193158022,0.1766887437985129,0.4846580500610223,0.0104747751149808,3.0,1
Gadchiroli,2014,37th week,0,17,1.0,0.536891819639993,0.2814780781423054,0.589495344236807,0.4193548387096774,1072942,0.0,0.0,19.75907035,80.16228073,9,2,0.0,14.0,0.4346768290116918,1.055901064850406e-05,0.4023424780582776,0.0,11.0,0.8647222656671875,0.0138141762241095,0.1096703536169839,0.0,60.0,0.8088817262331556,0.0056990293960785,0.1426746067270396,0.0376437818857455,3.0,1
Gadchiroli,2014,39th week,0,12,1.0,0.5560506148636611,0.1405608321040079,0.4472903640069516,0.6774193548387097,1072942,0.0,0.0,19.75907035,80.16228073,9,2,0.0,17.0,0.5298255906929878,0.2814780781423054,0.589495344236807,0.0,14.0,0.4346768290116918,1.055901064850406e-05,0.4078162824974377,0.0,11.0,0.8647222656671875,0.0138141762241095,0.1096703536169839,0.0221945418186162,-5.0,0
Gadchiroli,2014,45th week,0,112,0.0,0.5279361967563713,0.0021339211013464,0.34136117972745,0.7096774193548387,1072942,0.0,0.0,19.75907035,80.16228073,11,3,0.0,12.0,0.5487322300289206,0.1405608321040079,0.4472903640069516,0.0,17.0,0.5298255906929878,0.2814780781423054,0.5932550596666608,0.0,14.0,0.4346768290116918,1.055901064850406e-05,0.4078162824974377,0.0083039372377837,100.0,1
Gadchiroli,2014,47th week,0,4,2.0,0.5275351987168061,0.0305018551549963,0.3675023654282061,0.6129032258064516,1072942,0.0,0.0,19.75907035,80.16228073,11,3,0.0,112.0,0.5209878360266564,0.0021339211013464,0.34136117972745,0.0,12.0,0.5487322300289206,0.1405608321040079,0.4523525013481433,0.0,17.0,0.5298255906929878,0.2814780781423054,0.5932550596666608,0.0113193501156978,-108.0,0
Gadchiroli,2015,18th week,44,0,0.0,0.7732578862947784,0.0022194481376123,0.1649655263984995,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,4,1,0.0,4.0,0.5205921156684624,0.0305018551549963,0.3675023654282061,0.0,112.0,0.5209878360266564,0.0021339211013464,0.3473934975112168,0.0,12.0,0.5487322300289206,0.1405608321040079,0.4523525013481433,0.0015932582727661,-4.0,0
Gadchiroli,2015,29th week,0,37,1.0,0.5841204776332206,0.0110458483633728,0.3090664495052152,0.5483870967741935,1072942,0.0,0.0,19.75907035,80.16228073,7,2,44.0,0.0,0.7630807573839673,0.0022194481376123,0.1649655263984995,0.0,4.0,0.5205921156684624,0.0305018551549963,0.3732952622508364,0.0,112.0,0.5209878360266564,0.0021339211013464,0.3473934975112168,0.0077088199292493,37.0,1
Gadchiroli,2015,30th week,0,41,1.0,0.590469613259668,0.0763327192292985,0.3639974507588788,0.6451612903225806,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,37.0,0.5764326551024956,0.0110458483633728,0.3090664495052152,44.0,0.0,0.7630807573839673,0.0022194481376123,0.172613410413414,0.0,4.0,0.5205921156684624,0.0305018551549963,0.3732952622508364,0.0144493962116804,4.0,1
Gadchiroli,2015,33rd week,0,68,2.0,0.590469613259668,0.0763327192292985,0.3639974507588788,0.6451612903225806,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,41.0,0.5826982274405655,0.0763327192292985,0.3639974507588788,0.0,37.0,0.5764326551024956,0.0110458483633728,0.3153945471146547,44.0,0.0,0.7630807573839673,0.0022194481376123,0.172613410413414,0.0144493962116804,27.0,1
Gadchiroli,2015,47th week,0,45,2.0,0.5499688112635893,9.537251298519009e-06,0.3235758612485527,0.5806451612903226,1072942,0.0,0.0,19.75907035,80.16228073,11,3,0.0,68.0,0.5826982274405655,0.0763327192292985,0.3639974507588788,0.0,41.0,0.5826982274405655,0.0763327192292985,0.3698224482692299,0.0,37.0,0.5764326551024956,0.0110458483633728,0.3153945471146547,0.0074754380844115,-23.0,0
Gadchiroli,2015,50th week,0,195,1.0,0.5639814649795049,0.0024681021286021,0.3157363557435963,0.3870967741935484,1072942,0.0,0.0,19.75907035,80.16228073,12,0,0.0,45.0,0.5427304712629787,9.537251298519009e-06,0.3235758612485527,0.0,68.0,0.5826982274405655,0.0763327192292985,0.3698224482692299,0.0,41.0,0.5826982274405655,0.0763327192292985,0.3698224482692299,0.0073519949844123,150.0,1
Gadchiroli,2016,32nd week,0,21,1.0,0.5639814649795049,0.2450150154252679,0.3111530588476034,0.064516129032258,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,195.0,0.5565586993354227,0.0024681021286021,0.3157363557435963,0.0,45.0,0.5427304712629787,9.537251298519009e-06,0.3297710705741599,0.0,68.0,0.5826982274405655,0.0763327192292985,0.3698224482692299,0.0085066971081854,-174.0,0
Gadchiroli,2016,7th week,0,98,1.0,0.6223638076991624,1.594193795574238e-05,0.2715039324840962,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,2,0,0.0,21.0,0.5565586993354227,0.2450150154252679,0.3111530588476034,0.0,195.0,0.5565586993354227,0.0024681021286021,0.3220033652531859,0.0,45.0,0.5427304712629787,9.537251298519009e-06,0.3297710705741599,0.0054931064897192,77.0,1
Gadchiroli,2017,1st week,0,13,1.0,0.5127428265906256,1.402302405455094e-05,0.3503586798572625,0.3870967741935484,1072942,0.0,0.0,19.75907035,80.16228073,12,0,0.0,98.0,0.6141726507609155,1.594193795574238e-05,0.2715039324840962,0.0,21.0,0.5565586993354227,0.2450150154252679,0.3174620456936678,0.0,195.0,0.5565586993354227,0.0024681021286021,0.3220033652531859,0.0084955899453398,-85.0,0
Gadchiroli,2017,30th week,0,127,1.0,0.5127428265906256,0.8679791375351706,0.3111530588476034,0.3870967741935484,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,13.0,0.5059944313439755,1.402302405455094e-05,0.3503586798572625,0.0,98.0,0.6141726507609155,1.594193795574238e-05,0.2781760563374424,0.0,21.0,0.5565586993354227,0.2450150154252679,0.3174620456936678,0.0101481480142026,114.0,1
Gadchiroli,2017,32nd week,0,4,1.0,0.5759520005346649,0.0691825353936959,0.3679245592668072,0.3870967741935484,1072942,0.0,0.0,19.75907035,80.16228073,8,2,0.0,127.0,0.5059944313439755,0.8679791375351706,0.3111530588476034,0.0,13.0,0.5059944313439755,1.402302405455094e-05,0.3563085916570939,0.0,98.0,0.6141726507609155,1.594193795574238e-05,0.2781760563374424,0.0140897846861221,-123.0,0
Gadchiroli,2018,29th week,0,15,1.0,0.5759520005346649,0.6670691037821206,0.3111530588476034,0.064516129032258,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,4.0,0.5683716863086211,0.0691825353936959,0.3679245592668072,0.0,127.0,0.5059944313439755,0.8679791375351706,0.3174620456936678,0.0,13.0,0.5059944313439755,1.402302405455094e-05,0.3563085916570939,0.0119916158339325,11.0,1
Gadchiroli,2018,44th week,0,114,1.0,0.5840462172518263,0.0013240394426831,0.3002600326840618,0.6774193548387097,1072942,0.0,0.0,19.75907035,80.16228073,10,3,0.0,15.0,0.5683716863086211,0.6670691037821206,0.3111530588476034,0.0,4.0,0.5683716863086211,0.0691825353936959,0.3737135893155359,0.0,127.0,0.5059944313439755,0.8679791375351706,0.3174620456936678,0.0066812237527456,99.0,1
Gadchiroli,2019,2nd week,0,3,1.0,0.5145250400998037,9.9858285741222e-06,0.3490729548668374,0.3548387096774194,1072942,0.0,0.0,19.75907035,80.16228073,1,0,0.0,114.0,0.5763593720890503,0.0013240394426831,0.3002600326840618,0.0,15.0,0.5683716863086211,0.6670691037821206,0.3174620456936678,0.0,4.0,0.5683716863086211,0.0691825353936959,0.3737135893155359,0.0084463448090857,-111.0,0
Gadchiroli,2020,16th week,0,14,1.0,0.7459454642666195,0.0082290142194707,0.190089612642683,0.3225806451612903,1072942,0.0,0.0,19.75907035,80.16228073,4,1,0.0,3.0,0.5077531884915036,9.9858285741222e-06,0.3490729548668374,0.0,114.0,0.5763593720890503,0.0013240394426831,0.3066687861904306,0.0,15.0,0.5683716863086211,0.6670691037821206,0.3174620456936678,0.0029778564986852,11.0,1
Gadchiroli,2020,31st week,0,10,3.0,0.5235252183211545,0.1988787903536128,0.3666393664769795,0.3225806451612903,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,14.0,0.7361278040980918,0.0082290142194707,0.190089612642683,0.0,3.0,0.5077531884915036,9.9858285741222e-06,0.3550346423189476,0.0,114.0,0.5763593720890503,0.0013240394426831,0.3066687861904306,0.0121692592599425,-4.0,0
Gadchiroli,2020,44th week,0,8,1.0,0.5600605952593126,0.0155803143645945,0.3305064901475433,0.3225806451612903,1072942,0.0,0.0,19.75907035,80.16228073,10,3,0.0,10.0,0.516634912086523,0.1988787903536128,0.3666393664769795,0.0,14.0,0.7361278040980918,0.0082290142194707,0.1975073910707617,0.0,3.0,0.5077531884915036,9.9858285741222e-06,0.3550346423189476,0.0088480992457401,-2.0,0
Gadchiroli,2021,30th week,0,4,1.0,0.5600605952593126,0.2710162824133413,0.3111530588476034,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,8.0,0.55268943361086,0.0155803143645945,0.3305064901475433,0.0,10.0,0.516634912086523,0.1988787903536128,0.3724401673036871,0.0,14.0,0.7361278040980918,0.0082290142194707,0.1975073910707617,0.00848461965518,-4.0,0
Gadchiroli,2021,31st week,0,28,1.0,0.5460256638745329,0.1023287816493737,0.4196596195104495,0.1612903225806451,1072942,0.0,0.0,19.75907035,80.16228073,7,2,0.0,4.0,0.55268943361086,0.2710162824133413,0.3111530588476034,0.0,8.0,0.55268943361086,0.0155803143645945,0.3366382234758767,0.0,10.0,0.516634912086523,0.1988787903536128,0.3724401673036871,0.0184200096919977,24.0,1
Gadchiroli,2021,39th week,16,0,1.0,0.5270896453395119,0.1698875281623698,0.4948500873479228,0.5483870967741935,1072942,0.0,0.0,19.75907035,80.16228073,9,2,0.0,28.0,0.5388392210740724,0.1023287816493737,0.4196596195104495,0.0,4.0,0.55268943361086,0.2710162824133413,0.3174620456936678,0.0,8.0,0.55268943361086,0.0155803143645945,0.3366382234758767,0.0260937979316354,-28.0,0
Gadchiroli,2021,3rd week,0,2,1.0,0.5571644983068978,3.7057467156774926e-06,0.3183942870796921,0.3870967741935484,1072942,0.0,0.0,19.75907035,80.16228073,1,0,16.0,0.0,0.5201524263815807,0.1698875281623698,0.4948500873479228,0.0,28.0,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.0,4.0,0.55268943361086,0.2710162824133413,0.3174620456936678,0.0072777195768546,2.0,1
Gadchiroli,2021,40th week,4,0,1.0,0.5160621992514705,0.0905865393325044,0.4305128830797143,1.0,1072942,0.0,0.0,19.75907035,80.16228073,10,3,0.0,2.0,0.5498314532461261,3.7057467156774926e-06,0.3183942870796921,16.0,0.0,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.0,28.0,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.0179971418802769,-2.0,0
Gadchiroli,2021,43rd week,0,10,1.0,0.5433077882730355,0.0017716687381853,0.3299734014564048,0.8709677419354839,1072942,0.0,0.0,19.75907035,80.16228073,10,3,4.0,0.0,0.5092701165312474,0.0905865393325044,0.4305128830797143,0.0,2.0,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,16.0,0.0,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.0078445198808456,10.0,1
Gadchiroli,2021,44th week,0,1,1.0,0.5131289743361251,8.465650029022489e-06,0.3500758375739929,0.8709677419354839,1072942,0.0,0.0,19.75907035,80.16228073,11,3,0.0,10.0,0.536157116424091,0.0017716687381853,0.3299734014564048,4.0,0.0,0.5092701165312474,0.0905865393325044,0.435728681416051,0.0,2.0,0.5498314532461261,3.7057467156774926e-06,0.3246369532223661,0.0084844241889824,-9.0,0
Gadchiroli,2021,4th week,0,10,1.0,0.5694172161824983,0.0,0.3095768453809619,0.4193548387096774,1072942,0.0,0.0,19.75907035,80.16228073,1,0,0.0,1.0,0.5063754968582372,8.465650029022489e-06,0.3500758375739929,0.0,10.0,0.536157116424091,0.0017716687381853,0.336110017218468,4.0,0.0,0.5092701165312474,0.0905865393325044,0.435728681416051,0.0069417063815827,9.0,1
Gadchiroli,2022,22nd week,0,310,1.0,0.7562525975761895,0.0021816216774224,0.1771639080230754,0.2903225806451612,1072942,0.0,0.0,19.75907035,80.16228073,5,1,0.0,10.0,0.5619229086353842,0.0,0.3095768453809619,0.0,1.0,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0,10.0,0.536157116424091,0.0017716687381853,0.336110017218468,0.002055053019338,300.0,1
Gadchiroli,2022,2nd week,0,7,2.0,0.5085991801817863,0.0018619617113781,0.3550235296545875,0.2580645161290322,1072942,0.0,0.0,19.75907035,80.16228073,1,0,0.0,310.0,0.7462992814690006,0.0021816216774224,0.1771639080230754,0.0,10.0,0.5619229086353842,0.0,0.3159002683948215,0.0,1.0,0.5063754968582372,8.465650029022489e-06,0.356028339859661,0.0088048047220888,-303.0,0
