Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
2685.0,7th week,Maharashtra,Kolhapur,Dengue,7,1.0,12,2,2016,16.7028412,74.2405329,4.73e-05,5.0,307.5966666
2692.0,7th week,Maharashtra,Gadchiroli,Malaria,98,1.0,8,2,2016,19.75907035,80.16228073,7.18e-05,9.0,305.0766666
2693.0,7th week,Maharashtra,Pune,Dengue,22,,8,1,2016,18.521428,73.8544541,2.19e-05,,303.36400000000003
2738.0,13th week,Maharashtra,Beed,Dengue,11,1.0,29,2,2016,18.9918442,75.909784,0.02412643043,4.0,314.62
2739.0,13th week,Maharashtra,Kolhapur,Malaria,13,,30,3,2016,16.7028412,74.2405329,0.01202549065,5.0,315.2133334
2799.0,17th week,Maharashtra,Sangli,Dengue,25,,16,4,2016,17.1726928,74.58676543,8.26e-05,6.0,319.92400000000004
2800.0,17th week,Maharashtra,Sangli,Dengue,13,,16,4,2016,17.1726928,74.58676543,8.26e-05,6.0,319.92400000000004
2825.0,18th week,Maharashtra,Nashik,Dengue,20,1.0,25,4,2016,20.0112475,73.7902364,0.002772524939,5.0,316.8266666
2845.0,19th week,Maharashtra,Kolhapur,Dengue,33,1.0,4,5,2016,16.7028412,74.2405329,0.03786334578,5.0,317.61333340000004
2846.0,19th week,Maharashtra,Raigad,Dengue,26,,2,5,2016,18.4928092,73.13807095,0.001269255466,9.0,314.5933334
2847.0,19th week,Maharashtra,Sindhudurg,Dengue,23,,7,4,2016,16.1357193,73.6522086,0.01459097598,17.0,308.824
2869.0,20th week,Maharashtra,Nashik,Dengue,4,1.0,10,5,2016,20.0112475,73.7902364,0.09263780485,6.0,318.7666666
2980.0,23rd week,Maharashtra,Pune,Dengue,24,,24,4,2016,18.521428,73.8544541,0.01879334041,5.0,318.5566666
2981.0,23rd week,Maharashtra,Pune,Dengue,47,,4,4,2016,18.521428,73.8544541,0.000185409968,5.0,317.3333334
3001.0,24th week,Maharashtra,Nashik,Dengue,20,,13,6,2016,20.0112475,73.7902364,0.1453856864,4.0,313.712
3002.0,24th week,Maharashtra,Nashik,Dengue,12,,15,6,2016,20.0112475,73.7902364,0.1926391201,4.0,311.975
3050.0,25th week,Maharashtra,Chandrapur,Malaria,28,1.0,5,5,2016,20.0967555,79.50454752,0.09036653885,7.0,317.2066666
3229.0,30th week,Maharashtra,Kolhapur,Malaria,18,,28,7,2016,16.7028412,74.2405329,1.556754063,3.0,303.6
3258.0,30th week,Maharashtra,Satara,Dengue,21,,9,6,2016,17.63612885,74.29827808,0.4248655963,,308.03000000000003
3306.0,31st week,Maharashtra,Jalna,Dengue,12,1.0,24,7,2016,19.91883295,75.87085986,0.5742483549,3.0,
3339.0,32nd week,Maharashtra,Gadchiroli,Malaria,21,1.0,24,7,2016,19.75907035,80.16228073,0.9831762867,3.0,
3352.0,33rd week,Maharashtra,Beed,Dengue,34,1.0,15,8,2016,18.9918442,75.909784,0.1049036388,8.0,302.98
3369.0,33rd week,Maharashtra,Ahmednagar,Dengue,19,1.0,8,8,2016,19.1627725,74.8580243,1.502518227,7.0,300.32
3370.0,33rd week,Maharashtra,Jalna,Dengue,12,,7,8,2016,19.91883295,75.87085986,1.1719982,4.0,
3412.0,34th week,Maharashtra,Jalna,Dengue,7,1.0,15,8,2016,19.91883295,75.87085986,0.1013382559,7.0,303.7
3413.0,34th week,Maharashtra,Sangli,Dengue,9,,28,7,2016,17.1726928,74.58676543,0.9946768531,5.0,
3467.0,36th week,Maharashtra,Nagpur,Dengue,37,,7,9,2016,21.1498134,79.0820556,0.1495673348,13.0,303.86
3537.0,38th week,Maharashtra,Jalgaon,Dengue,60,1.0,10,9,2016,20.84288265,75.52612464,0.08151527761,14.0,301.152
3564.0,39th week,Maharashtra,Osmanabad (Maharashtra),Dengue,18,,19,3,2016,18.16984395,76.11796321,0.0007361318031,2.0,322.028
3603.0,40th week,Maharashtra,Aurangabad,Dengue,39,,15,9,2016,19.877263,75.3390241,0.06488762857,4.0,305.72
3605.0,40th week,Maharashtra,Pune,Dengue,31,1.0,19,7,2016,18.521428,73.8544541,0.3972179572,,302.15000000000003
3606.0,40th week,Maharashtra,Satara,Dengue,22,,7,9,2016,17.63612885,74.29827808,0.05181965443,10.0,303.6
3611.0,40th week,Maharashtra,Sangli,Dengue,13,,3,8,2016,17.1726928,74.58676543,0.9991063172,,296.46
3628.0,41st week,Maharashtra,Jalgaon,Dengue,65,,20,9,2016,20.84288265,75.52612464,0.8467985339,,297.0
3704.0,47th week,Maharashtra,Ratnagiri,Dengue,40,,18,11,2016,17.2826079,73.4569787,0.02057572889,18.0,305.19
3720.0,48th week,Maharashtra,Nagpur,Dengue,6,,23,11,2016,21.1498134,79.0820556,4.12e-05,,303.9733334
3722.0,48th week,Maharashtra,Latur,Dengue,13,,31,10,2016,18.35159075,76.75542361,0.01018348899,,305.868
3760.0,2nd week,Maharashtra,Gadchiroli,Malaria,14,1.0,25,12,2014,19.75907035,80.16228073,5.02e-05,14.0,296.91200000000003
3800.0,9th week,Maharashtra,Chandrapur,Malaria,51,1.0,18,2,2015,20.0967555,79.50454752,0.001169453434,,307.072
3809.0,10th week,Maharashtra,Chandrapur,Dengue,6,1.0,24,11,2014,20.0967555,79.50454752,0.0024578931,,303.2
3810.0,10th week,Maharashtra,Chandrapur,Malaria,81,1.0,1,12,2014,20.0967555,79.50454752,3.1e-05,14.0,300.172
3811.0,10th week,Maharashtra,Satara,Malaria,74,1.0,9,12,2014,17.63612885,74.29827808,9.13e-05,8.0,306.26
3822.0,13th week,Maharashtra,Sangli,Dengue,15,,24,2,2015,17.1726928,74.58676543,6.17e-05,6.0,311.656
3847.0,16th week,Maharashtra,Satara,Dengue,8,,1,11,2014,17.63612885,74.29827808,0.1073499873,,306.5666666
3848.0,16th week,Maharashtra,Satara,Dengue,11,,2,9,2014,17.63612885,74.29827808,1.003676192,4.0,
3849.0,16th week,Maharashtra,Satara,Dengue,22,,24,10,2014,17.63612885,74.29827808,0.07130009105,,307.136
3864.0,18th week,Maharashtra,Gadchiroli,Dengue,44,,25,4,2015,19.75907035,80.16228073,0.008913779688,9.0,311.85
3886.0,19th week,Maharashtra,Ahmednagar,Dengue,11,1.0,27,4,2015,19.1627725,74.8580243,0.01545371461,4.0,318.75
3930.0,22nd week,Maharashtra,Nashik,Dengue,29,,24,5,2015,20.0112475,73.7902364,0.003372753075,,316.2766666
4041.0,27th week,Maharashtra,Kolhapur,Malaria,48,,26,6,2015,16.7028412,74.2405329,0.9542822088,,301.78000000000003
4094.0,29th week,Maharashtra,Gadchiroli,Malaria,37,1.0,9,7,2015,19.75907035,80.16228073,0.04433135715,18.0,303.36
4117.0,30th week,Maharashtra,Gadchiroli,Malaria,41,1.0,17,7,2015,19.75907035,80.16228073,0.3063071057,21.0,303.645
4184.0,32nd week,Maharashtra,Chandrapur,Dengue,70,,13,7,2015,20.0967555,79.50454752,0.2738675202,17.0,304.135
4185.0,32nd week,Maharashtra,Chandrapur,Dengue,87,,22,7,2015,20.0967555,79.50454752,0.3726414689,13.0,313.14
4186.0,32nd week,Maharashtra,Nagpur,Dengue,25,,27,7,2015,21.1498134,79.0820556,0.3560908714,,
4195.0,33rd week,Maharashtra,Nashik,Dengue,10,,8,8,2015,20.0112475,73.7902364,0.4870072432,5.0,297.36
4213.0,33rd week,Maharashtra,Gadchiroli,Malaria,68,2.0,17,7,2015,19.75907035,80.16228073,0.3063071057,21.0,303.645
4296.0,36th week,Maharashtra,Chandrapur,Malaria,88,1.0,14,8,2015,20.0967555,79.50454752,0.8316976807,15.0,302.54
4344.0,38th week,Maharashtra,Kolhapur,Malaria,14,,10,9,2015,16.7028412,74.2405329,0.4009048268,8.0,310.55333340000004
4345.0,38th week,Maharashtra,Wardha,Malaria,23,,15,9,2015,20.82562315,78.6131455,0.1814095377,19.0,305.468
4387.0,39th week,Maharashtra,Satara,Dengue,11,,27,8,2015,17.63612885,74.29827808,0.09065298531,4.0,306.88
4388.0,39th week,Maharashtra,Satara,Dengue,10,,28,8,2015,17.63612885,74.29827808,0.07630872588,,305.61333340000004
4440.0,41st week,Maharashtra,Nanded,Dengue,15,,16,9,2015,19.09400875,77.48319215,1.047197061,18.0,304.15000000000003
4441.0,41st week,Maharashtra,Nashik,Malaria,36,,22,9,2015,20.0112475,73.7902364,1.461111818,,297.3466666
4454.0,42nd week,Maharashtra,Nashik,Dengue,18,,7,10,2015,20.0112475,73.7902364,0.4181637434,,303.05
4524.0,47th week,Maharashtra,Gadchiroli,Malaria,15,1.0,11,11,2015,19.75907035,80.16228073,2.07e-05,19.0,302.27
4525.0,47th week,Maharashtra,Gadchiroli,Malaria,30,1.0,16,11,2015,19.75907035,80.16228073,7.15e-05,,301.384
4541.0,48th week,Maharashtra,Kolhapur,Malaria,11,,19,11,2015,16.7028412,74.2405329,7.44e-05,9.0,305.7
4569.0,50th week,Maharashtra,Gadchiroli,Malaria,195,1.0,5,12,2015,19.75907035,80.16228073,0.009911550213,13.0,302.456
4597.0,52nd week,Maharashtra,Kolhapur,Malaria,60,,19,12,2015,16.7028412,74.2405329,0.0004126996655,,305.736
4598.0,52nd week,Maharashtra,Nashik,Dengue,10,,17,12,2015,20.0112475,73.7902364,0.001370455503,10.0,304.628
4601.0,53rd week,Maharashtra,Kolhapur,Malaria,3,1.0,26,12,2015,16.7028412,74.2405329,0.0001279093498,,305.0433334
4672.0,16th week,Maharashtra,Dhule,Dengue,94,2.0,13,4,2014,21.13170235,74.48990147,0.006512855831,5.0,318.6466666
4673.0,16th week,Maharashtra,Dhule,Dengue,18,1.0,16,4,2014,21.13170235,74.48990147,0.0003070607409,5.0,320.93333340000004
4676.0,16th week,Maharashtra,Thane,Dengue,20,1.0,29,3,2014,19.1943294,72.9701779,6.47e-05,,315.53000000000003
4681.0,17th week,Maharashtra,Dhule,Dengue,14,,17,4,2014,21.13170235,74.48990147,0.0003582729767,5.0,321.36
4686.0,18th week,Maharashtra,Thane,Dengue,14,,20,4,2014,19.1943294,72.9701779,0.01034601794,9.0,315.49
4700.0,20th week,Maharashtra,Ahmednagar,Dengue,16,,14,5,2014,19.1627725,74.8580243,0.003028381786,4.0,319.06
4704.0,20th week,Maharashtra,Ahmednagar,Dengue,20,,25,4,2014,19.1627725,74.8580243,0.0348545065,5.0,315.9166666
4713.0,21st week,Maharashtra,Gondia,Malaria,8,1.0,26,5,2014,21.455228,80.1962729,0.01192711893,9.0,314.5
4719.0,22nd week,Maharashtra,Beed,Dengue,12,,29,5,2014,18.9918442,75.909784,0.0001244868257,3.0,319.45
4740.0,23rd week,Maharashtra,Jalna,Dengue,28,,31,5,2014,19.91883295,75.87085986,0.0006152937121,3.0,318.66
4741.0,23rd week,Maharashtra,Nashik,Dengue,24,,2,6,2014,20.0112475,73.7902364,0.1594878922,,312.3966666
4749.0,23rd week,Maharashtra,Amravati,Dengue,17,,16,5,2014,20.9521098,77.7333168,0.002279639878,,322.6266666
4750.0,23rd week,Maharashtra,Ahmednagar,Dengue,20,,25,4,2014,19.1627725,74.8580243,0.0348545065,5.0,315.9166666
4752.0,23rd week,Maharashtra,Bhandara,Dengue,31,,26,3,2014,21.12304765,79.79390882,0.0009984167211,7.0,312.03000000000003
4764.0,24th week,Maharashtra,Gadchiroli,Malaria,60,3.0,13,6,2014,19.75907035,80.16228073,0.0228762486,9.0,313.93333340000004
4798.0,26th week,Maharashtra,Beed,Dengue,21,,18,6,2014,18.9918442,75.909784,0.0501442662,,316.77500000000003
4807.0,26th week,Maharashtra,Gadchiroli,Malaria,11,1.0,16,6,2014,19.75907035,80.16228073,0.05543978912,9.0,316.4733334
4859.0,29th week,Maharashtra,Beed,Dengue,34,,17,7,2014,18.9918442,75.909784,0.4463907216,2.0,
4893.0,30th week,Maharashtra,Beed,Dengue,34,,17,7,2014,18.9918442,75.909784,0.4463907216,2.0,
4895.0,30th week,Maharashtra,Sangli,Dengue,7,,14,7,2014,17.1726928,74.58676543,0.6972850985,3.0,301.94
4896.0,30th week,Maharashtra,Sangli,Malaria,29,,16,7,2014,17.1726928,74.58676543,0.5561390554,3.0,301.94
4926.0,31st week,Maharashtra,Ahmednagar,Dengue,10,,12,7,2014,19.1627725,74.8580243,0.365054979,,313.56
4933.0,32nd week,Maharashtra,Osmanabad,Dengue,10,1.0,7,8,2014,18.16984395,76.11796321,0.4268564407,7.0,306.24
4956.0,33rd week,Maharashtra,Amravati,Dengue,25,1.0,7,8,2014,20.9521098,77.7333168,0.6478139446,6.0,
4958.0,33rd week,Maharashtra,Nashik,Dengue,10,,8,8,2014,20.0112475,73.7902364,1.012877882,4.0,296.42
4977.0,34th week,Maharashtra,Beed,Dengue,32,,16,8,2014,18.9918442,75.909784,0.1220243953,4.0,309.1466666
4979.0,34th week,Maharashtra,Jalgaon,Dengue,55,,9,8,2014,20.84288265,75.52612464,0.2843866535,8.0,298.58
5000.0,35th week,Maharashtra,Ahmednagar,Malaria,14,,22,8,2014,19.1627725,74.8580243,0.2078403457,7.0,304.35
5002.0,35th week,Maharashtra,Nanded,Dengue,124,,25,8,2014,19.09400875,77.48319215,0.2181573568,14.0,307.888
5016.0,35th week,Maharashtra,Nagpur,Dengue,36,,11,8,2014,21.1498134,79.0820556,0.4583644864,11.0,308.07
5028.0,36th week,Maharashtra,Akola,Dengue,101,1.0,1,9,2014,20.76181225,77.19211567,1.449853358,9.0,
5029.0,36th week,Maharashtra,Nashik,Dengue,26,,1,9,2014,20.0112475,73.7902364,3.080969198,5.0,
5030.0,36th week,Maharashtra,Nashik,Malaria,65,,15,8,2014,20.0112475,73.7902364,0.4786675808,8.0,300.6
5050.0,37th week,Maharashtra,Gadchiroli,Malaria,17,1.0,4,9,2014,19.75907035,80.16228073,1.129491128,14.0,301.24
5064.0,37th week,Maharashtra,Satara,Dengue,29,,12,8,2014,17.63612885,74.29827808,0.1562300671,,305.71
5074.0,38th week,Maharashtra,Washim,Dengue,28,1.0,14,9,2014,20.28741775,77.2369655,0.705854471,,296.78000000000003
5083.0,38th week,Maharashtra,Chandrapur,Dengue,203,,16,8,2014,20.0967555,79.50454752,0.07242927172,15.0,301.8666666
5084.0,38th week,Maharashtra,Jalna,Dengue,15,2.0,10,9,2014,19.91883295,75.87085986,1.510543968,10.0,301.87
5105.0,39th week,Maharashtra,Gadchiroli,Malaria,12,1.0,17,9,2014,19.75907035,80.16228073,0.5640343903,22.0,302.1
5114.0,40th week,Maharashtra,Amravati,Dengue,156,,26,9,2014,20.9521098,77.7333168,0.02353522183,22.0,302.8566666
5116.0,40th week,Maharashtra,Jalgaon,Dengue,25,,29,9,2014,20.84288265,75.52612464,0.004048963017,,305.05
5135.0,41st week,Maharashtra,Nagpur,Dengue,30,1.0,20,9,2014,21.1498134,79.0820556,0.05902523312,18.0,303.068
5139.0,42nd week,Maharashtra,Ahmednagar,Dengue,11,,8,10,2014,19.1627725,74.8580243,0.01178910545,,311.768
5142.0,42nd week,Maharashtra,Jalna,Dengue,20,1.0,6,10,2014,19.91883295,75.87085986,0.009091637421,13.0,310.4833334
5172.0,44th week,Maharashtra,Nagpur,Dengue,49,2.0,3,10,2014,21.1498134,79.0820556,0.000804808209,19.0,306.6533334
5173.0,44th week,Maharashtra,Nashik,Dengue,10,,9,10,2014,20.0112475,73.7902364,0.1019110467,19.0,304.5966666
5174.0,44th week,Maharashtra,Wardha,Dengue,18,2.0,28,8,2014,20.82562315,78.6131455,0.6756161029,,302.42
5185.0,45th week,Maharashtra,Dhule,Malaria,12,1.0,30,10,2014,21.13170235,74.48990147,0.001711687534,9.0,307.33
5186.0,45th week,Maharashtra,Gadchiroli,Malaria,70,,2,11,2014,19.75907035,80.16228073,0.017084173,23.0,300.476
5187.0,45th week,Maharashtra,Gadchiroli,Malaria,42,,6,11,2014,19.75907035,80.16228073,5.7e-05,23.0,301.2
5193.0,45th week,Maharashtra,Wardha,Dengue,51,2.0,3,9,2014,20.82562315,78.6131455,1.376183066,10.0,301.68
5200.0,46th week,Maharashtra,Nashik,Dengue,27,,5,11,2014,20.0112475,73.7902364,5.36e-05,9.0,306.46
5216.0,47th week,Maharashtra,Ahmednagar,Dengue,55,,12,11,2014,19.1627725,74.8580243,0.02581867873,7.0,308.332
5217.0,47th week,Maharashtra,Gadchiroli,Malaria,4,2.0,12,11,2014,19.75907035,80.16228073,0.1224022139,20.0,300.82
5222.0,47th week,Maharashtra,Bhandara,Dengue,77,7.0,15,8,2014,21.12304765,79.79390882,0.2221854029,13.0,304.5733334
5243.0,49th week,Maharashtra,Nagpur,Dengue,16,3.0,20,10,2014,21.1498134,79.0820556,0.05673374227,17.0,304.028
5244.0,49th week,Maharashtra,Nagpur,Dengue,22,1.0,9,11,2014,21.1498134,79.0820556,7.7e-05,,305.4066666
5249.0,50th week,Maharashtra,Ratnagiri,Dengue,46,,2,12,2014,17.2826079,73.4569787,0.0003383787763,,303.97
5254.0,50th week,Maharashtra,Amravati,Dengue,32,,24,11,2014,20.9521098,77.7333168,0.001515152045,,307.4233334
5271.0,1st week,Maharashtra,Ahmednagar,Dengue,12,,24,12,2012,19.1627725,74.8580243,5.97e-05,5.0,305.648
5293.0,5th week,Maharashtra,Satara,Dengue,18,,8,1,2013,17.63612885,74.29827808,0.0009115425988,,309.36333340000004
5318.0,10th week,Maharashtra,Kolhapur,Dengue,28,,2,3,2013,16.7028412,74.2405329,3.82e-05,6.0,311.09000000000003
5340.0,12th week,Maharashtra,Raigad,Dengue,27,,10,3,2013,18.4928092,73.13807095,4.03e-05,8.0,313.8
5348.0,13th week,Maharashtra,Beed,Dengue,23,,25,3,2013,18.9918442,75.909784,3.17e-05,3.0,321.1033334
5351.0,13th week,Maharashtra,Raigad,Dengue,22,,16,3,2013,18.4928092,73.13807095,0.0007016275189,8.0,311.75
5357.0,14th week,Maharashtra,Beed,Dengue,16,1.0,28,3,2013,18.9918442,75.909784,3.16e-05,3.0,321.704
5358.0,14th week,Maharashtra,Sangli,Dengue,20,,28,3,2013,17.1726928,74.58676543,0.0004285438886,5.0,313.90000000000003
5364.0,15th week,Maharashtra,Gadchiroli,Dengue,12,,4,4,2013,19.75907035,80.16228073,0.009566447066,7.0,313.96
5399.0,17th week,Maharashtra,Gondia,Dengue,22,,8,4,2013,21.455228,80.1962729,0.01984638338,7.0,315.512
5451.0,20th week,Maharashtra,Ahmednagar,Dengue,13,,23,4,2013,19.1627725,74.8580243,0.0005994831715,,320.8
5452.0,20th week,Maharashtra,Gadchiroli,Malaria,42,,4,4,2013,19.75907035,80.16228073,0.009566447066,7.0,313.96
5471.0,21st week,Maharashtra,Sangli,Dengue,14,,17,4,2013,17.1726928,74.58676543,0.003007406395,5.0,318.94
5488.0,22nd week,Maharashtra,Chandrapur,Dengue,110,,7,4,2013,20.0967555,79.50454752,0.04769793704,,314.0933334
5489.0,22nd week,Maharashtra,Kolhapur,Dengue,11,,19,5,2013,16.7028412,74.2405329,0.01053841209,6.0,312.255
5490.0,22nd week,Maharashtra,Raigad,Malaria,30,,14,5,2013,18.4928092,73.13807095,0.005519854204,8.0,312.7033334
5524.0,24th week,Maharashtra,Dhule,Dengue,35,1.0,13,6,2013,21.13170235,74.48990147,0.5264219424,3.0,309.2333334
5550.0,25th week,Maharashtra,Sangli,Dengue,38,1.0,8,6,2013,17.1726928,74.58676543,0.9695302847,5.0,310.43333340000004
5571.0,26th week,Maharashtra,Thane,Malaria,11,,26,6,2013,19.1943294,72.9701779,0.8130746753,,
5585.0,26th week,Maharashtra,Nashik,Malaria,25,,14,6,2013,20.0112475,73.7902364,0.6287406888,2.0,309.0933334
5630.0,28th week,Maharashtra,Raigad,Malaria,34,,8,7,2013,18.4928092,73.13807095,1.196330382,2.0,
5698.0,30th week,Maharashtra,Thane,Malaria,37,,17,7,2013,19.1943294,72.9701779,2.168992828,1.0,
5717.0,30th week,Maharashtra,Aurangabad,Dengue,21,,30,6,2013,19.877263,75.3390241,0.8336507839,3.0,
5718.0,30th week,Maharashtra,Beed,Dengue,24,,9,7,2013,18.9918442,75.909784,0.2396789167,2.0,290.88
5745.0,31st week,Maharashtra,Raigad,Dengue,50,,19,7,2013,18.4928092,73.13807095,2.505998961,,301.76
5778.0,32nd week,Maharashtra,Jalgaon,Dengue,31,,30,7,2013,20.84288265,75.52612464,1.050378125,7.0,
5779.0,32nd week,Maharashtra,Nagpur,Dengue,12,,17,7,2013,21.1498134,79.0820556,1.853925705,1.0,
5812.0,34th week,Maharashtra,Gadchiroli,Dengue,13,1.0,16,8,2013,19.75907035,80.16228073,0.8773654752,6.0,
5828.0,34th week,Maharashtra,Kolhapur,Dengue,17,,13,8,2013,16.7028412,74.2405329,0.1271391726,,302.82
5843.0,35th week,Maharashtra,Jalgaon,Dengue,104,,27,8,2013,20.84288265,75.52612464,1.691385161,7.0,284.86
5864.0,35th week,Maharashtra,Jalgaon,Dengue,28,,20,8,2013,20.84288265,75.52612464,0.1097119038,,300.1
5865.0,35th week,Maharashtra,Wardha,Malaria,70,,4,7,2013,20.82562315,78.6131455,0.9050800694,,
5942.0,38th week,Maharashtra,Gadchiroli,Malaria,12,1.0,17,9,2013,19.75907035,80.16228073,0.7090043756,14.0,302.12
5968.0,39th week,Maharashtra,Nashik,Dengue,16,,23,9,2013,20.0112475,73.7902364,1.12911524,8.0,297.95
5976.0,39th week,Maharashtra,Beed,Dengue,14,,17,9,2013,18.9918442,75.909784,0.7619521914,13.0,301.28000000000003
5986.0,40th week,Maharashtra,Nashik,Dengue,14,,27,9,2013,20.0112475,73.7902364,1.667842004,8.0,298.77
5987.0,40th week,Maharashtra,Nashik,Dengue,14,,26,9,2013,20.0112475,73.7902364,1.67262462,8.0,297.95
5997.0,40th week,Maharashtra,Ahmednagar,Dengue,27,,4,9,2013,19.1627725,74.8580243,0.04018903263,11.0,308.145
5999.0,40th week,Maharashtra,Wardha,Dengue,12,1.0,2,9,2013,20.82562315,78.6131455,0.2041113518,20.0,303.25
6024.0,41st week,Maharashtra,Ahmednagar,Dengue,17,,17,9,2013,19.1627725,74.8580243,1.019560666,12.0,302.872
6051.0,42nd week,Maharashtra,Ahmednagar,Dengue,18,,2,10,2013,19.1627725,74.8580243,0.178340962,14.0,303.856
6061.0,43rd week,Maharashtra,Beed,Dengue,10,,16,10,2013,18.9918442,75.909784,0.2564309264,,301.36400000000003
6062.0,43rd week,Maharashtra,Beed,Dengue,13,,18,10,2013,18.9918442,75.909784,0.1287272119,15.0,301.8766666
6124.0,45th week,Maharashtra,Ahmednagar,Dengue,22,,2,10,2013,19.1627725,74.8580243,0.178340962,14.0,303.856
6125.0,45th week,Maharashtra,Nashik,Dengue,10,,26,9,2013,20.0112475,73.7902364,1.67262462,8.0,297.95
6146.0,46th week,Maharashtra,Nandurbar,Malaria,22,,28,10,2013,21.51450155,74.54070115,0.01294733007,11.0,306.6
6156.0,47th week,Maharashtra,Ahmednagar,Dengue,37,,9,9,2013,19.1627725,74.8580243,0.05936781401,11.0,308.568
6157.0,47th week,Maharashtra,Ahmednagar,Dengue,42,1.0,24,10,2013,19.1627725,74.8580243,0.02859810192,,305.528
6158.0,47th week,Maharashtra,Chandrapur,Dengue,57,,1,10,2013,20.0967555,79.50454752,0.0773537682,22.0,302.668
6159.0,47th week,Maharashtra,Thane,Dengue,54,,22,10,2013,19.1943294,72.9701779,0.2187556603,24.0,302.07
6170.0,48th week,Maharashtra,Raigad,Dengue,60,,25,10,2013,18.4928092,73.13807095,0.0145674039,21.0,302.6966666
6171.0,48th week,Maharashtra,Thane,Dengue,52,,19,11,2013,19.1943294,72.9701779,5.58e-05,15.0,304.2866666
6177.0,49th week,Maharashtra,Ahmednagar,Dengue,15,1.0,21,11,2013,19.1627725,74.8580243,5.19e-05,9.0,306.0
6219.0,2nd week,Maharashtra,Pune,Dengue,17,,20,12,2011,18.521428,73.8544541,7.14e-05,9.0,302.40000000000003
6235.0,4th week,Maharashtra,Pune,Dengue,17,,20,12,2011,18.521428,73.8544541,7.14e-05,9.0,302.40000000000003
6290.0,12th week,Maharashtra,Sangli,Dengue,71,,6,3,2012,17.1726928,74.58676543,5.56e-05,4.0,314.5333334
6378.0,19th week,Maharashtra,Bhandara,Dengue,18,2.0,7,5,2012,21.12304765,79.79390882,0.003808100646,,320.99
6397.0,19th week,Maharashtra,Nashik,Dengue,16,,20,4,2012,20.0112475,73.7902364,0.00453315594,5.0,316.672
6415.0,20th week,Maharashtra,Raigad,Dengue,167,,8,5,2012,18.4928092,73.13807095,0.001290552815,,313.23
6416.0,20th week,Maharashtra,Sholapur,Dengue,65,,6,4,2012,17.6912883,75.8841635,0.008667705151,,317.17
6418.0,20th week,Maharashtra,Chandrapur,Dengue,50,,2,5,2012,20.0967555,79.50454752,0.03155863317,5.0,317.76
6444.0,21st week,Maharashtra,Gadchiroli,Dengue,7,,13,5,2012,19.75907035,80.16228073,0.02881348535,8.0,317.976
6445.0,21st week,Maharashtra,Pune,Dengue,6,1.0,7,5,2012,18.521428,73.8544541,0.0004693079357,,317.368
6476.0,22nd week,Maharashtra,Raigad,Dengue,23,,19,5,2012,18.4928092,73.13807095,0.003096761523,9.0,313.7933334
6509.0,24th week,Maharashtra,Raigad,Dengue,29,,7,6,2012,18.4928092,73.13807095,0.06133107753,7.0,307.66
6567.0,26th week,Maharashtra,Raigad,Dengue,11,,20,6,2012,18.4928092,73.13807095,0.9525169582,7.0,305.4133334
6574.0,26th week,Maharashtra,Thane,Dengue,11,1.0,18,6,2012,19.1943294,72.9701779,0.8124726194,8.0,311.61333340000004
6593.0,27th week,Maharashtra,Ahmednagar,Malaria,159,,22,6,2012,19.1627725,74.8580243,0.3336660041,3.0,310.492
6594.0,27th week,Maharashtra,Bhandara,Dengue,69,2.0,28,5,2012,21.12304765,79.79390882,5.48e-05,3.0,321.85
6791.0,34th week,Maharashtra,Raigad,Malaria,49,,31,7,2012,18.4928092,73.13807095,1.476298942,3.0,291.98
6842.0,37th week,Maharashtra,Jalgaon,Dengue,130,,29,8,2012,20.84288265,75.52612464,0.5614365342,9.0,304.66
6845.0,37th week,Maharashtra,Kolhapur,Dengue,20,,16,7,2012,16.7028412,74.2405329,0.2606492405,5.0,307.55
6849.0,37th week,Maharashtra,Thane,Malaria,87,,3,7,2012,19.1943294,72.9701779,0.5089628613,,303.14
6865.0,38th week,Maharashtra,Beed,Dengue,32,,14,9,2012,18.9918442,75.909784,0.2390057587,7.0,306.98
6890.0,39th week,Maharashtra,Osmanabad,Dengue,35,,10,9,2012,18.16984395,76.11796321,0.3708471616,7.0,301.8333334
6920.0,41st week,Maharashtra,Beed,Dengue,15,,29,9,2012,18.9918442,75.909784,0.07518227519,,306.6366666
6922.0,41st week,Maharashtra,Jalgaon,Dengue,32,,1,10,2012,20.84288265,75.52612464,0.03038933806,15.0,304.0933334
6925.0,41st week,Maharashtra,Ahmednagar,Dengue,283,,22,9,2012,19.1627725,74.8580243,0.3565896413,10.0,304.884
6928.0,42nd week,Maharashtra,Aurangabad,Dengue,63,1.0,12,10,2012,19.877263,75.3390241,0.09692533263,14.0,305.7333334
6929.0,42nd week,Maharashtra,Dhule,Dengue,10,,12,10,2012,21.13170235,74.48990147,0.02264765343,14.0,307.492
6933.0,42nd week,Maharashtra,Ahmednagar,Dengue,37,,21,9,2012,19.1627725,74.8580243,0.2206165836,,304.22
6934.0,42nd week,Maharashtra,Thane,Dengue,18,,10,8,2012,19.1943294,72.9701779,1.187703623,3.0,
6947.0,44th week,Maharashtra,Beed,Dengue,33,,22,10,2012,18.9918442,75.909784,0.02021514221,,312.15000000000003
6948.0,44th week,Maharashtra,Beed,Dengue,14,1.0,25,10,2012,18.9918442,75.909784,0.06779953158,10.0,309.65000000000003
